# total charge: 14.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 3.6000    1.3478448E-03    2.1951023E-01   -2.1951023E-01
 3.6100    1.3253020E-03    2.1703967E-01   -2.1703967E-01
 3.6200    1.3021044E-03    2.1442371E-01   -2.1442371E-01
 3.6300    1.2780922E-03    2.1163393E-01   -2.1163393E-01
 3.6400    1.2535874E-03    2.0872152E-01   -2.0872152E-01
 3.6500    1.2291430E-03    2.0577755E-01   -2.0577755E-01
 3.6600    1.2052654E-03    2.0288723E-01   -2.0288723E-01
 3.6700    1.1823200E-03    2.0011380E-01   -2.0011380E-01
 3.6800    1.1605578E-03    1.9750235E-01   -1.9750235E-01
 3.6900    1.1400666E-03    1.9507105E-01   -1.9507105E-01
 3.7000    1.1206230E-03    1.9278482E-01   -1.9278482E-01
 3.7100    1.1016426E-03    1.9054537E-01   -1.9054537E-01
 3.7200    1.0823982E-03    1.8822739E-01   -1.8822739E-01
 3.7300    1.0624007E-03    1.8574447E-01   -1.8574447E-01
 3.7400    1.0416571E-03    1.8309558E-01   -1.8309558E-01
 3.7500    1.0206236E-03    1.8035907E-01   -1.8035907E-01
 3.7600    9.9992629E-04    1.7764523E-01   -1.7764523E-01
 3.7700    9.8006199E-04    1.7504355E-01   -1.7504355E-01
 3.7800    9.6123182E-04    1.7259237E-01   -1.7259237E-01
 3.7900    9.4333721E-04    1.7027671E-01   -1.7027671E-01
 3.8000    9.2608634E-04    1.6804614E-01   -1.6804614E-01
 3.8100    9.0913943E-04    1.6584039E-01   -1.6584039E-01
 3.8200    8.9222840E-04    1.6361105E-01   -1.6361105E-01
 3.8300    8.7521453E-04    1.6133252E-01   -1.6133252E-01
 3.8400    8.5809221E-04    1.5900335E-01   -1.5900335E-01
 3.8500    8.4097854E-04    1.5664489E-01   -1.5664489E-01
 3.8600    8.2411483E-04    1.5430223E-01   -1.5430223E-01
 3.8700    8.0785412E-04    1.5204241E-01   -1.5204241E-01
 3.8800    7.9257858E-04    1.4993936E-01   -1.4993936E-01
 3.8900    7.7853949E-04    1.4804363E-01   -1.4804363E-01
 3.9000    7.6570566E-04    1.4635277E-01   -1.4635277E-01
 3.9100    7.5374190E-04    1.4480583E-01   -1.4480583E-01
 3.9200    7.4216119E-04    1.4331124E-01   -1.4331124E-01
 3.9300    7.3056221E-04    1.4179214E-01   -1.4179214E-01
 3.9400    7.1879530E-04    1.4021922E-01   -1.4021922E-01
 3.9500    7.0695758E-04    1.3861091E-01   -1.3861091E-01
 3.9600    6.9525245E-04    1.3700700E-01   -1.3700700E-01
 3.9700    6.8384412E-04    1.3544033E-01   -1.3544033E-01
 3.9800    6.7281156E-04    1.3392740E-01   -1.3392740E-01
 3.9900    6.6219379E-04    1.3247708E-01   -1.3247708E-01
 4.0000    6.5203308E-04    1.3109903E-01   -1.3109903E-01
 4.0100    6.4233979E-04    1.2979664E-01   -1.2979664E-01
 4.0200    6.3299422E-04    1.2854693E-01   -1.2854693E-01
 4.0300    6.2368570E-04    1.2728750E-01   -1.2728750E-01
 4.0400    6.1399294E-04    1.2593196E-01   -1.2593196E-01
 4.0500    6.0360380E-04    1.2441475E-01   -1.2441475E-01
