# total charge: 13.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.8800    3.4242135E-02    1.5208501E+00   -1.5208501E+00
 1.8900    3.3656700E-02    1.5107931E+00   -1.5107931E+00
 1.9000    3.3092318E-02    1.5012197E+00   -1.5012197E+00
 1.9100    3.2538665E-02    1.4916823E+00   -1.4916823E+00
 1.9200    3.1990338E-02    1.4819418E+00   -1.4819418E+00
 1.9300    3.1444084E-02    1.4718496E+00   -1.4718496E+00
 1.9400    3.0897766E-02    1.4613034E+00   -1.4613034E+00
 1.9500    3.0352200E-02    1.4503381E+00   -1.4503381E+00
 1.9600    2.9812516E-02    1.4391983E+00   -1.4391983E+00
 1.9700    2.9286234E-02    1.4282553E+00   -1.4282553E+00
 1.9800    2.8779356E-02    1.4178207E+00   -1.4178207E+00
 1.9900    2.8294065E-02    1.4080282E+00   -1.4080282E+00
 2.0000    2.7829620E-02    1.3988693E+00   -1.3988693E+00
 2.0100    2.7384559E-02    1.3902974E+00   -1.3902974E+00
 2.0200    2.6957667E-02    1.3822764E+00   -1.3822764E+00
 2.0300    2.6547470E-02    1.3747543E+00   -1.3747543E+00
 2.0400    2.6151964E-02    1.3676486E+00   -1.3676486E+00
 2.0500    2.5769562E-02    1.3608950E+00   -1.3608950E+00
 2.0600    2.5399957E-02    1.3544946E+00   -1.3544946E+00
 2.0700    2.5042846E-02    1.3484481E+00   -1.3484481E+00
 2.0800    2.4694536E-02    1.3425714E+00   -1.3425714E+00
 2.0900    2.4345582E-02    1.3363573E+00   -1.3363573E+00
 2.1000    2.3983080E-02    1.3290870E+00   -1.3290870E+00
 2.1100    2.3597511E-02    1.3202038E+00   -1.3202038E+00
 2.1200    2.3189145E-02    1.3096834E+00   -1.3096834E+00
 2.1300    2.2768477E-02    1.2980848E+00   -1.2980848E+00
 2.1400    2.2350197E-02    1.2862304E+00   -1.2862304E+00
 2.1500    2.1945816E-02    1.2747896E+00   -1.2747896E+00
 2.1600    2.1560528E-02    1.2640864E+00   -1.2640864E+00
 2.1700    2.1195252E-02    1.2542032E+00   -1.2542032E+00
 2.1800    2.0850194E-02    1.2451824E+00   -1.2451824E+00
 2.1900    2.0526041E-02    1.2370956E+00   -1.2370956E+00
 2.2000    2.0222261E-02    1.2299429E+00   -1.2299429E+00
 2.2100    1.9935143E-02    1.2235276E+00   -1.2235276E+00
 2.2200    1.9658046E-02    1.2174641E+00   -1.2174641E+00
 2.2300    1.9383910E-02    1.2113258E+00   -1.2113258E+00
 2.2400    1.9107988E-02    1.2048164E+00   -1.2048164E+00
 2.2500    1.8828901E-02    1.1978429E+00   -1.1978429E+00
 2.2600    1.8547724E-02    1.1904670E+00   -1.1904670E+00
 2.2700    1.8266342E-02    1.1828050E+00   -1.1828050E+00
 2.2800    1.7986481E-02    1.1749673E+00   -1.1749673E+00
 2.2900    1.7709692E-02    1.1670563E+00   -1.1670563E+00
 2.3000    1.7437498E-02    1.1591769E+00   -1.1591769E+00
 2.3100    1.7171042E-02    1.1514113E+00   -1.1514113E+00
 2.3200    1.6910481E-02    1.1437782E+00   -1.1437782E+00
 2.3300    1.6654870E-02    1.1362214E+00   -1.1362214E+00
 2.3400    1.6402748E-02    1.1286472E+00   -1.1286472E+00
 2.3500    1.6152953E-02    1.1209791E+00   -1.1209791E+00
 2.3600    1.5905055E-02    1.1131894E+00   -1.1131894E+00
 2.3700    1.5659270E-02    1.1052947E+00   -1.1052947E+00
 2.3800    1.5416028E-02    1.0973275E+00   -1.0973275E+00
 2.3900    1.5175546E-02    1.0893063E+00   -1.0893063E+00
 2.4000    1.4937642E-02    1.0812208E+00   -1.0812208E+00
 2.4100    1.4701880E-02    1.0730423E+00   -1.0730423E+00
 2.4200    1.4467971E-02    1.0647514E+00   -1.0647514E+00
 2.4300    1.4236128E-02    1.0563657E+00   -1.0563657E+00
 2.4400    1.4007100E-02    1.0479432E+00   -1.0479432E+00
 2.4500    1.3781767E-02    1.0395537E+00   -1.0395537E+00
 2.4600    1.3560536E-02    1.0312333E+00   -1.0312333E+00
 2.4700    1.3342938E-02    1.0229519E+00   -1.0229519E+00
 2.4800    1.3127784E-02    1.0146229E+00   -1.0146229E+00
