# total charge: 3.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.5700    5.8826126E-02    1.8221302E+00   -1.8221302E+00
 1.5800    5.7449072E-02    1.8022169E+00   -1.8022169E+00
 1.5900    5.6101643E-02    1.7822954E+00   -1.7822954E+00
 1.6000    5.4783257E-02    1.7623724E+00   -1.7623724E+00
 1.6100    5.3493341E-02    1.7424541E+00   -1.7424541E+00
 1.6200    5.2231326E-02    1.7225465E+00   -1.7225465E+00
 1.6300    5.0996653E-02    1.7026553E+00   -1.7026553E+00
 1.6400    4.9788776E-02    1.6827865E+00   -1.6827865E+00
 1.6500    4.8607166E-02    1.6629457E+00   -1.6629457E+00
 1.6600    4.7451312E-02    1.6431388E+00   -1.6431388E+00
 1.6700    4.6320710E-02    1.6233719E+00   -1.6233719E+00
 1.6800    4.5214865E-02    1.6036503E+00   -1.6036503E+00
 1.6900    4.4133292E-02    1.5839797E+00   -1.5839797E+00
 1.7000    4.3075524E-02    1.5643657E+00   -1.5643657E+00
 1.7100    4.2041117E-02    1.5448145E+00   -1.5448145E+00
 1.7200    4.1029652E-02    1.5253327E+00   -1.5253327E+00
 1.7300    4.0040718E-02    1.5059270E+00   -1.5059270E+00
 1.7400    3.9073902E-02    1.4866035E+00   -1.4866035E+00
 1.7500    3.8128778E-02    1.4673674E+00   -1.4673674E+00
 1.7600    3.7204922E-02    1.4482235E+00   -1.4482235E+00
 1.7700    3.6301924E-02    1.4291771E+00   -1.4291771E+00
 1.7800    3.5419405E-02    1.4102338E+00   -1.4102338E+00
 1.7900    3.4557013E-02    1.3914004E+00   -1.3914004E+00
 1.8000    3.3714407E-02    1.3726835E+00   -1.3726835E+00
 1.8100    3.2891232E-02    1.3540888E+00   -1.3540888E+00
 1.8200    3.2087107E-02    1.3356209E+00   -1.3356209E+00
 1.8300    3.1301650E-02    1.3172836E+00   -1.3172836E+00
 1.8400    3.0534502E-02    1.2990814E+00   -1.2990814E+00
 1.8500    2.9785347E-02    1.2810202E+00   -1.2810202E+00
 1.8600    2.9053899E-02    1.2631071E+00   -1.2631071E+00
 1.8700    2.8339860E-02    1.2453482E+00   -1.2453482E+00
 1.8800    2.7642894E-02    1.2277475E+00   -1.2277475E+00
 1.8900    2.6962623E-02    1.2103072E+00   -1.2103072E+00
 1.9000    2.6298664E-02    1.1930283E+00   -1.1930283E+00
 1.9100    2.5650655E-02    1.1759126E+00   -1.1759126E+00
 1.9200    2.5018262E-02    1.1589627E+00   -1.1589627E+00
 1.9300    2.4401168E-02    1.1421814E+00   -1.1421814E+00
 1.9400    2.3799047E-02    1.1255710E+00   -1.1255710E+00
 1.9500    2.3211564E-02    1.1091326E+00   -1.1091326E+00
 1.9600    2.2638374E-02    1.0928668E+00   -1.0928668E+00
 1.9700    2.2079138E-02    1.0767737E+00   -1.0767737E+00
 1.9800    2.1533540E-02    1.0608542E+00   -1.0608542E+00
 1.9900    2.1001299E-02    1.0451104E+00   -1.0451104E+00
 2.0000    2.0482161E-02    1.0295457E+00   -1.0295457E+00
 2.0100    1.9975883E-02    1.0141635E+00   -1.0141635E+00
 2.0200    1.9482208E-02    9.9896616E-01   -9.9896616E-01
 2.0300    1.9000849E-02    9.8395433E-01   -9.8395433E-01
 2.0400    1.8531490E-02    9.6912668E-01   -9.6912668E-01
 2.0500    1.8073807E-02    9.5448086E-01   -9.5448086E-01
 2.0600    1.7627485E-02    9.4001475E-01   -9.4001475E-01
 2.0700    1.7192239E-02    9.2572716E-01   -9.2572716E-01
 2.0800    1.6767808E-02    9.1161789E-01   -9.1161789E-01
 2.0900    1.6353940E-02    8.9768681E-01   -8.9768681E-01
 2.1000    1.5950373E-02    8.8393291E-01   -8.8393291E-01
 2.1100    1.5556831E-02    8.7035395E-01   -8.7035395E-01
 2.1200    1.5173031E-02    8.5694695E-01   -8.5694695E-01
 2.1300    1.4798704E-02    8.4370911E-01   -8.4370911E-01
 2.1400    1.4433600E-02    8.3063851E-01   -8.3063851E-01
 2.1500    1.4077500E-02    8.1773449E-01   -8.1773449E-01
 2.1600    1.3730214E-02    8.0499774E-01   -8.0499774E-01
 2.1700    1.3391577E-02    7.9243026E-01   -7.9243026E-01
 2.1800    1.3061441E-02    7.8003472E-01   -7.8003472E-01
 2.1900    1.2739652E-02    7.6781335E-01   -7.6781335E-01
 2.2000    1.2426029E-02    7.5576641E-01   -7.5576641E-01
 2.2100    1.2120350E-02    7.4389147E-01   -7.4389147E-01
 2.2200    1.1822366E-02    7.3218394E-01   -7.3218394E-01
 2.2300    1.1531821E-02    7.2063855E-01   -7.2063855E-01
 2.2400    1.1248484E-02    7.0925088E-01   -7.0925088E-01
 2.2500    1.0972153E-02    6.9801820E-01   -6.9801820E-01
 2.2600    1.0702656E-02    6.8693922E-01   -6.8693922E-01
 2.2700    1.0439838E-02    6.7601346E-01   -6.7601346E-01
 2.2800    1.0183551E-02    6.6524069E-01   -6.6524069E-01
 2.2900    9.9336532E-03    6.5462083E-01   -6.5462083E-01
 2.3000    9.6900102E-03    6.4415409E-01   -6.4415409E-01
 2.3100    9.4524949E-03    6.3384092E-01   -6.3384092E-01
 2.3200    9.2209830E-03    6.2368178E-01   -6.2368178E-01
 2.3300    8.9953496E-03    6.1367687E-01   -6.1367687E-01
 2.3400    8.7754654E-03    6.0382590E-01   -6.0382590E-01
 2.3500    8.5611915E-03    5.9412770E-01   -5.9412770E-01
 2.3600    8.3523724E-03    5.8457969E-01   -5.8457969E-01
 2.3700    8.1488372E-03    5.7517791E-01   -5.7517791E-01
 2.3800    7.9504123E-03    5.6591790E-01   -5.6591790E-01
 2.3900    7.7569427E-03    5.5679618E-01   -5.5679618E-01
 2.4000    7.5683056E-03    5.4781133E-01   -5.4781133E-01
 2.4100    7.3844070E-03    5.3896378E-01   -5.3896378E-01
 2.4200    7.2051632E-03    5.3025457E-01   -5.3025457E-01
 2.4300    7.0304813E-03    5.2168394E-01   -5.2168394E-01
 2.4400    6.8602516E-03    5.1325071E-01   -5.1325071E-01
 2.4500    6.6943509E-03    5.0495248E-01   -5.0495248E-01
 2.4600    6.5326512E-03    4.9678623E-01   -4.9678623E-01
 2.4700    6.3750244E-03    4.8874871E-01   -4.8874871E-01
 2.4800    6.2213466E-03    4.8083672E-01   -4.8083672E-01
 2.4900    6.0715025E-03    4.7304749E-01   -4.7304749E-01
 2.5000    5.9253931E-03    4.6537928E-01   -4.6537928E-01
 2.5100    5.7829378E-03    4.5783167E-01   -4.5783167E-01
 2.5200    5.6440688E-03    4.5040505E-01   -4.5040505E-01
 2.5300    5.5087169E-03    4.4309961E-01   -4.4309961E-01
 2.5400    5.3767980E-03    4.3591421E-01   -4.3591421E-01
 2.5500    5.2482085E-03    4.2884594E-01   -4.2884594E-01
