# total charge: 8.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 1.7600    3.1697778E-02    1.2338547E+00   -1.2338547E+00
 1.7700    3.1248205E-02    1.2302163E+00   -1.2302163E+00
 1.7800    3.0804969E-02    1.2265087E+00   -1.2265087E+00
 1.7900    3.0367799E-02    1.2227262E+00   -1.2227262E+00
 1.8000    2.9936451E-02    1.2188638E+00   -1.2188638E+00
 1.8100    2.9510714E-02    1.2149173E+00   -1.2149173E+00
 1.8200    2.9090409E-02    1.2108838E+00   -1.2108838E+00
 1.8300    2.8675382E-02    1.2067610E+00   -1.2067610E+00
 1.8400    2.8265486E-02    1.2025467E+00   -1.2025467E+00
 1.8500    2.7860570E-02    1.1982386E+00   -1.1982386E+00
 1.8600    2.7460485E-02    1.1938340E+00   -1.1938340E+00
 1.8700    2.7065103E-02    1.1893311E+00   -1.1893311E+00
 1.8800    2.6674324E-02    1.1847289E+00   -1.1847289E+00
 1.8900    2.6288077E-02    1.1800280E+00   -1.1800280E+00
 1.9000    2.5906301E-02    1.1752289E+00   -1.1752289E+00
 1.9100    2.5528927E-02    1.1703322E+00   -1.1703322E+00
 1.9200    2.5155883E-02    1.1653380E+00   -1.1653380E+00
 1.9300    2.4787093E-02    1.1602460E+00   -1.1602460E+00
 1.9400    2.4422492E-02    1.1550567E+00   -1.1550567E+00
 1.9500    2.4062032E-02    1.1497711E+00   -1.1497711E+00
 1.9600    2.3705674E-02    1.1443907E+00   -1.1443907E+00
 1.9700    2.3353384E-02    1.1389172E+00   -1.1389172E+00
 1.9800    2.3005115E-02    1.1333516E+00   -1.1333516E+00
 1.9900    2.2660803E-02    1.1276941E+00   -1.1276941E+00
 2.0000    2.2320367E-02    1.1219440E+00   -1.1219440E+00
 2.0100    2.1983717E-02    1.1161000E+00   -1.1161000E+00
 2.0200    2.1650778E-02    1.1101614E+00   -1.1101614E+00
 2.0300    2.1321497E-02    1.1041285E+00   -1.1041285E+00
 2.0400    2.0995844E-02    1.0980030E+00   -1.0980030E+00
 2.0500    2.0673805E-02    1.0917872E+00   -1.0917872E+00
 2.0600    2.0355365E-02    1.0854834E+00   -1.0854834E+00
 2.0700    2.0040498E-02    1.0790934E+00   -1.0790934E+00
 2.0800    1.9729169E-02    1.0726186E+00   -1.0726186E+00
 2.0900    1.9421341E-02    1.0660600E+00   -1.0660600E+00
 2.1000    1.9116981E-02    1.0594190E+00   -1.0594190E+00
 2.1100    1.8816070E-02    1.0526978E+00   -1.0526978E+00
 2.1200    1.8518596E-02    1.0458988E+00   -1.0458988E+00
 2.1300    1.8224550E-02    1.0390247E+00   -1.0390247E+00
 2.1400    1.7933916E-02    1.0320781E+00   -1.0320781E+00
 2.1500    1.7646673E-02    1.0250608E+00   -1.0250608E+00
 2.1600    1.7362785E-02    1.0179742E+00   -1.0179742E+00
 2.1700    1.7082205E-02    1.0108187E+00   -1.0108187E+00
 2.1800    1.6804878E-02    1.0035944E+00   -1.0035944E+00
 2.1900    1.6530755E-02    9.9630147E-01   -9.9630147E-01
 2.2000    1.6259810E-02    9.8894170E-01   -9.8894170E-01
 2.2100    1.5992048E-02    9.8151853E-01   -9.8151853E-01
 2.2200    1.5727498E-02    9.7403697E-01   -9.7403697E-01
 2.2300    1.5466193E-02    9.6650259E-01   -9.6650259E-01
 2.2400    1.5208161E-02    9.5892050E-01   -9.5892050E-01
 2.2500    1.4953411E-02    9.5129488E-01   -9.5129488E-01
 2.2600    1.4701938E-02    9.4362911E-01   -9.4362911E-01
 2.2700    1.4453732E-02    9.3592613E-01   -9.3592613E-01
 2.2800    1.4208779E-02    9.2818880E-01   -9.2818880E-01
 2.2900    1.3967062E-02    9.2041970E-01   -9.2041970E-01
 2.3000    1.3728558E-02    9.1262102E-01   -9.1262102E-01
 2.3100    1.3493237E-02    9.0479456E-01   -9.0479456E-01
 2.3200    1.3261067E-02    8.9694187E-01   -8.9694187E-01
 2.3300    1.3032017E-02    8.8906467E-01   -8.8906467E-01
 2.3400    1.2806063E-02    8.8116497E-01   -8.8116497E-01
 2.3500    1.2583191E-02    8.7324554E-01   -8.7324554E-01
 2.3600    1.2363401E-02    8.6531021E-01   -8.6531021E-01
 2.3700    1.2146709E-02    8.5736386E-01   -8.5736386E-01
 2.3800    1.1933134E-02    8.4941178E-01   -8.4941178E-01
 2.3900    1.1722683E-02    8.4145848E-01   -8.4145848E-01
 2.4000    1.1515340E-02    8.3350674E-01   -8.3350674E-01
 2.4100    1.1311063E-02    8.2555758E-01   -8.2555758E-01
 2.4200    1.1109799E-02    8.1761116E-01   -8.1761116E-01
 2.4300    1.0911501E-02    8.0966787E-01   -8.0966787E-01
 2.4400    1.0716133E-02    8.0172900E-01   -8.0172900E-01
 2.4500    1.0523672E-02    7.9379680E-01   -7.9379680E-01
 2.4600    1.0334107E-02    7.8587422E-01   -7.8587422E-01
 2.4700    1.0147430E-02    7.7796456E-01   -7.7796456E-01
 2.4800    9.9636305E-03    7.7007113E-01   -7.7007113E-01
 2.4900    9.7826949E-03    7.6219671E-01   -7.6219671E-01
 2.5000    9.6045930E-03    7.5434297E-01   -7.5434297E-01
 2.5100    9.4292785E-03    7.4651024E-01   -7.4651024E-01
 2.5200    9.2566946E-03    7.3869793E-01   -7.3869793E-01
 2.5300    9.0867871E-03    7.3090555E-01   -7.3090555E-01
 2.5400    8.9195174E-03    7.2313379E-01   -7.2313379E-01
 2.5500    8.7548672E-03    7.1538493E-01   -7.1538493E-01
 2.5600    8.5928326E-03    7.0766244E-01   -7.0766244E-01
 2.5700    8.4334078E-03    6.9996965E-01   -6.9996965E-01
 2.5800    8.2765694E-03    6.9230845E-01   -6.9230845E-01
 2.5900    8.1222732E-03    6.8467897E-01   -6.8467897E-01
 2.6000    7.9704659E-03    6.7708044E-01   -6.7708044E-01
 2.6100    7.8211019E-03    6.6951270E-01   -6.6951270E-01
 2.6200    7.6741522E-03    6.6197693E-01   -6.6197693E-01
 2.6300    7.5295945E-03    6.5447483E-01   -6.5447483E-01
 2.6400    7.3873961E-03    6.4700719E-01   -6.4700719E-01
 2.6500    7.2475068E-03    6.3957318E-01   -6.3957318E-01
 2.6600    7.1098737E-03    6.3217166E-01   -6.3217166E-01
 2.6700    6.9744679E-03    6.2480352E-01   -6.2480352E-01
 2.6800    6.8412970E-03    6.1747289E-01   -6.1747289E-01
 2.6900    6.7103926E-03    6.1018616E-01   -6.1018616E-01
 2.7000    6.5817802E-03    6.0294926E-01   -6.0294926E-01
 2.7100    6.4554537E-03    5.9576532E-01   -5.9576532E-01
 2.7200    6.3313725E-03    5.8863426E-01   -5.8863426E-01
 2.7300    6.2094776E-03    5.8155424E-01   -5.8155424E-01
 2.7400    6.0897151E-03    5.7452372E-01   -5.7452372E-01
 2.7500    5.9720474E-03    5.6754264E-01   -5.6754264E-01
 2.7600    5.8564475E-03    5.6061186E-01   -5.6061186E-01
 2.7700    5.7428860E-03    5.5373197E-01   -5.5373197E-01
 2.7800    5.6313247E-03    5.4690265E-01   -5.4690265E-01
 2.7900    5.5217233E-03    5.4012330E-01   -5.4012330E-01
 2.8000    5.4140530E-03    5.3339438E-01   -5.3339438E-01
 2.8100    5.3083037E-03    5.2671812E-01   -5.2671812E-01
 2.8200    5.2044803E-03    5.2009832E-01   -5.2009832E-01
 2.8300    5.1025907E-03    5.1353905E-01   -5.1353905E-01
 2.8400    5.0026297E-03    5.0704313E-01   -5.0704313E-01
 2.8500    4.9045670E-03    5.0061085E-01   -5.0061085E-01
 2.8600    4.8083423E-03    4.9423933E-01   -4.9423933E-01
