# total charge: 12.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.1800    1.9810182E-02    1.1830724E+00   -1.1830724E+00
 2.1900    1.9404217E-02    1.1694838E+00   -1.1694838E+00
 2.2000    1.8962413E-02    1.1533174E+00   -1.1533174E+00
 2.2100    1.8492400E-02    1.1349786E+00   -1.1349786E+00
 2.2200    1.8012193E-02    1.1155329E+00   -1.1155329E+00
 2.2300    1.7541835E-02    1.0962122E+00   -1.0962122E+00
 2.2400    1.7096242E-02    1.0779697E+00   -1.0779697E+00
 2.2500    1.6682460E-02    1.0612923E+00   -1.0612923E+00
 2.2600    1.6301135E-02    1.0462720E+00   -1.0462720E+00
 2.2700    1.5949669E-02    1.0327929E+00   -1.0327929E+00
 2.2800    1.5624387E-02    1.0206634E+00   -1.0206634E+00
 2.2900    1.5320685E-02    1.0096225E+00   -1.0096225E+00
 2.3000    1.5032212E-02    9.9928283E-01   -9.9928283E-01
 2.3100    1.4750796E-02    9.8912070E-01   -9.8912070E-01
 2.3200    1.4467733E-02    9.7855745E-01   -9.7855745E-01
 2.3300    1.4175779E-02    9.6709386E-01   -9.6709386E-01
 2.3400    1.3871057E-02    9.5444551E-01   -9.5444551E-01
 2.3500    1.3554473E-02    9.4065038E-01   -9.4065038E-01
 2.3600    1.3232093E-02    9.2610965E-01   -9.2610965E-01
 2.3700    1.2913668E-02    9.1149894E-01   -9.1149894E-01
 2.3800    1.2609083E-02    8.9752649E-01   -8.9752649E-01
 2.3900    1.2324115E-02    8.8462948E-01   -8.8462948E-01
 2.4000    1.2058039E-02    8.7278856E-01   -8.7278856E-01
 2.4100    1.1804761E-02    8.6159102E-01   -8.6159102E-01
 2.4200    1.1556718E-02    8.5050155E-01   -8.5050155E-01
 2.4300    1.1308851E-02    8.3915253E-01   -8.3915253E-01
 2.4400    1.1060252E-02    8.2747433E-01   -8.2747433E-01
 2.4500    1.0813126E-02    8.1563023E-01   -8.1563023E-01
 2.4600    1.0570664E-02    8.0386353E-01   -8.0386353E-01
 2.4700    1.0335540E-02    7.9238627E-01   -7.9238627E-01
 2.4800    1.0109527E-02    7.8134723E-01   -7.8134723E-01
 2.4900    9.8934249E-03    7.7082398E-01   -7.7082398E-01
 2.5000    9.6866616E-03    7.6078862E-01   -7.6078862E-01
 2.5100    9.4868917E-03    7.5107144E-01   -7.5107144E-01
 2.5200    9.2904030E-03    7.4138791E-01   -7.4138791E-01
 2.5300    9.0935794E-03    7.3145189E-01   -7.3145189E-01
 2.5400    8.8947113E-03    7.2112268E-01   -7.2112268E-01
 2.5500    8.6949824E-03    7.1049157E-01   -7.1049157E-01
 2.5600    8.4978146E-03    6.9983724E-01   -6.9983724E-01
 2.5700    8.3067866E-03    6.8946014E-01   -6.8946014E-01
 2.5800    8.1234548E-03    6.7950091E-01   -6.7950091E-01
 2.5900    7.9466501E-03    6.6987456E-01   -6.6987456E-01
 2.6000    7.7737368E-03    6.6036857E-01   -6.6036857E-01
 2.6100    7.6026856E-03    6.5081554E-01   -6.5081554E-01
 2.6200    7.4331059E-03    6.4118414E-01   -6.4118414E-01
 2.6300    7.2653766E-03    6.3150892E-01   -6.3150892E-01
 2.6400    7.0989185E-03    6.2174157E-01   -6.2174157E-01
 2.6500    6.9316411E-03    6.1169887E-01   -6.1169887E-01
 2.6600    6.7614916E-03    6.0119540E-01   -6.0119540E-01
 2.6700    6.5887984E-03    5.9025354E-01   -5.9025354E-01
 2.6800    6.4171020E-03    5.7918645E-01   -5.7918645E-01
 2.6900    6.2515361E-03    5.6846165E-01   -5.6846165E-01
 2.7000    6.0960550E-03    5.5845254E-01   -5.5845254E-01
 2.7100    5.9516301E-03    5.4926810E-01   -5.4926810E-01
 2.7200    5.8164814E-03    5.4076431E-01   -5.4076431E-01
 2.7300    5.6877807E-03    5.3269424E-01   -5.3269424E-01
 2.7400    5.5633874E-03    5.2486824E-01   -5.2486824E-01
 2.7500    5.4424518E-03    5.1721349E-01   -5.1721349E-01
 2.7600    5.3248045E-03    5.0972002E-01   -5.0972002E-01
 2.7700    5.2100742E-03    5.0235799E-01   -5.0235799E-01
 2.7800    5.0975390E-03    4.9506248E-01   -4.9506248E-01
 2.7900    4.9867981E-03    4.8779805E-01   -4.8779805E-01
 2.8000    4.8784712E-03    4.8062867E-01   -4.8062867E-01
 2.8100    4.7741383E-03    4.7371540E-01   -4.7371540E-01
 2.8200    4.6754570E-03    4.6723154E-01   -4.6723154E-01
 2.8300    4.5830645E-03    4.6125247E-01   -4.6125247E-01
 2.8400    4.4960018E-03    4.5569370E-01   -4.5569370E-01
 2.8500    4.4119974E-03    4.5033410E-01   -4.5033410E-01
 2.8600    4.3283768E-03    4.4490469E-01   -4.4490469E-01
 2.8700    4.2430557E-03    4.3918995E-01   -4.3918995E-01
 2.8800    4.1552220E-03    4.3310089E-01   -4.3310089E-01
 2.8900    4.0655949E-03    4.2670689E-01   -4.2670689E-01
 2.9000    3.9761685E-03    4.2021412E-01   -4.2021412E-01
 2.9100    3.8892640E-03    4.1386935E-01   -4.1386935E-01
 2.9200    3.8060664E-03    4.0780442E-01   -4.0780442E-01
 2.9300    3.7255076E-03    4.0191162E-01   -4.0191162E-01
 2.9400    3.6445114E-03    3.9586202E-01   -3.9586202E-01
 2.9500    3.5597603E-03    3.8929126E-01   -3.8929126E-01
 2.9600    3.4699084E-03    3.8204216E-01   -3.8204216E-01
 2.9700    3.3766857E-03    3.7429446E-01   -3.7429446E-01
 2.9800    3.2840878E-03    3.6648580E-01   -3.6648580E-01
 2.9900    3.1962293E-03    3.5907913E-01   -3.5907913E-01
 3.0000    3.1153357E-03    3.5233616E-01   -3.5233616E-01
 3.0100    3.0410875E-03    3.4623564E-01   -3.4623564E-01
 3.0200    2.9714467E-03    3.4055848E-01   -3.4055848E-01
 3.0300    2.9041441E-03    3.3505282E-01   -3.3505282E-01
 3.0400    2.8378243E-03    3.2956610E-01   -3.2956610E-01
 3.0500    2.7723306E-03    3.2408174E-01   -3.2408174E-01
 3.0600    2.7082624E-03    3.1867167E-01   -3.1867167E-01
 3.0700    2.6463287E-03    3.1342266E-01   -3.1342266E-01
 3.0800    2.5869511E-03    3.0838945E-01   -3.0838945E-01
 3.0900    2.5301989E-03    3.0358582E-01   -3.0358582E-01
 3.1000    2.4758455E-03    2.9899009E-01   -2.9899009E-01
 3.1100    2.4233778E-03    2.9454508E-01   -2.9454508E-01
 3.1200    2.3720101E-03    2.9015870E-01   -2.9015870E-01
 3.1300    2.3208373E-03    2.8572171E-01   -2.8572171E-01
 3.1400    2.2691270E-03    2.8114345E-01   -2.8114345E-01
 3.1500    2.2166007E-03    2.7638752E-01   -2.7638752E-01
 3.1600    2.1635460E-03    2.7148771E-01   -2.7148771E-01
 3.1700    2.1107048E-03    2.6653600E-01   -2.6653600E-01
 3.1800    2.0589925E-03    2.6164887E-01   -2.6164887E-01
 3.1900    2.0091753E-03    2.5692660E-01   -2.5692660E-01
 3.2000    1.9616371E-03    2.5242274E-01   -2.5242274E-01
 3.2100    1.9163200E-03    2.4813496E-01   -2.4813496E-01
 3.2200    1.8728354E-03    2.4401764E-01   -2.4401764E-01
 3.2300    1.8306769E-03    2.4000849E-01   -2.4000849E-01
 3.2400    1.7894468E-03    2.3605797E-01   -2.3605797E-01
 3.2500    1.7490211E-03    2.3215158E-01   -2.3215158E-01
 3.2600    1.7095861E-03    2.2831585E-01   -2.2831585E-01
 3.2700    1.6714954E-03    2.2460042E-01   -2.2460042E-01
 3.2800    1.6349690E-03    2.2103807E-01   -2.2103807E-01
 3.2900    1.5997946E-03    2.1760351E-01   -2.1760351E-01
 3.3000    1.5652716E-03    2.1420393E-01   -2.1420393E-01
 3.3100    1.5305110E-03    2.1071833E-01   -2.1071833E-01
 3.3200    1.4949290E-03    2.0706495E-01   -2.0706495E-01
 3.3300    1.4585952E-03    2.0325119E-01   -2.0325119E-01
 3.3400    1.4221954E-03    1.9937104E-01   -1.9937104E-01
 3.3500    1.3866390E-03    1.9555228E-01   -1.9555228E-01
 3.3600    1.3525807E-03    1.9188967E-01   -1.9188967E-01
 3.3700    1.3201713E-03    1.8840826E-01   -1.8840826E-01
 3.3800    1.2891639E-03    1.8507656E-01   -1.8507656E-01
 3.3900    1.2592248E-03    1.8184967E-01   -1.8184967E-01
 3.4000    1.2301585E-03    1.7870174E-01   -1.7870174E-01
