# total charge: 9.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.7500    4.6033456E-03    4.3747056E-01   -4.3747056E-01
 2.7600    4.5442051E-03    4.3499669E-01   -4.3499669E-01
 2.7700    4.4860553E-03    4.3254772E-01   -4.3254772E-01
 2.7800    4.4288068E-03    4.3011659E-01   -4.3011659E-01
 2.7900    4.3723716E-03    4.2769614E-01   -4.2769614E-01
 2.8000    4.3167237E-03    4.2528511E-01   -4.2528511E-01
 2.8100    4.2619290E-03    4.2289126E-01   -4.2289126E-01
 2.8200    4.2081219E-03    4.2052943E-01   -4.2052943E-01
 2.8300    4.1554435E-03    4.1821549E-01   -4.1821549E-01
 2.8400    4.1039690E-03    4.1595909E-01   -4.1595909E-01
 2.8500    4.0536499E-03    4.1375744E-01   -4.1375744E-01
 2.8600    4.0042895E-03    4.1159245E-01   -4.1159245E-01
 2.8700    3.9555764E-03    4.0943356E-01   -4.0943356E-01
 2.8800    3.9071856E-03    4.0724793E-01   -4.0724793E-01
 2.8900    3.8589267E-03    4.0501590E-01   -4.0501590E-01
 2.9000    3.8108535E-03    4.0274311E-01   -4.0274311E-01
 2.9100    3.7632414E-03    4.0045887E-01   -4.0045887E-01
 2.9200    3.7164089E-03    3.9819799E-01   -3.9819799E-01
 2.9300    3.6704891E-03    3.9597616E-01   -3.9597616E-01
 2.9400    3.6253161E-03    3.9377705E-01   -3.9377705E-01
 2.9500    3.5805244E-03    3.9156200E-01   -3.9156200E-01
 2.9600    3.5358011E-03    3.8929705E-01   -3.8929705E-01
 2.9700    3.4911080E-03    3.8697779E-01   -3.8697779E-01
 2.9800    3.4467050E-03    3.8463296E-01   -3.8463296E-01
 2.9900    3.4029603E-03    3.8230425E-01   -3.8230425E-01
 3.0000    3.3601054E-03    3.8001896E-01   -3.8001896E-01
 3.0100    3.3181257E-03    3.7777715E-01   -3.7777715E-01
 3.0200    3.2768485E-03    3.7556068E-01   -3.7556068E-01
 3.0300    3.2361182E-03    3.7335287E-01   -3.7335287E-01
 3.0400    3.1959026E-03    3.7115095E-01   -3.7115095E-01
 3.0500    3.1562597E-03    3.6896253E-01   -3.6896253E-01
 3.0600    3.1172259E-03    3.6679296E-01   -3.6679296E-01
 3.0700    3.0787471E-03    3.6463691E-01   -3.6463691E-01
 3.0800    3.0407132E-03    3.6248226E-01   -3.6248226E-01
 3.0900    3.0030581E-03    3.6032182E-01   -3.6032182E-01
 3.1000    2.9658247E-03    3.5816136E-01   -3.5816136E-01
 3.1100    2.9291326E-03    3.5601613E-01   -3.5601613E-01
 3.1200    2.8930729E-03    3.5389827E-01   -3.5389827E-01
 3.1300    2.8576168E-03    3.5180542E-01   -3.5180542E-01
 3.1400    2.8226081E-03    3.4971942E-01   -3.4971942E-01
 3.1500    2.7878439E-03    3.4761573E-01   -3.4761573E-01
 3.1600    2.7531803E-03    3.4547664E-01   -3.4547664E-01
 3.1700    2.7186033E-03    3.4330033E-01   -3.4330033E-01
 3.1800    2.6842349E-03    3.4110227E-01   -3.4110227E-01
 3.1900    2.6502791E-03    3.3890879E-01   -3.3890879E-01
 3.2000    2.6169303E-03    3.3674563E-01   -3.3674563E-01
 3.2100    2.5842836E-03    3.3462632E-01   -3.3462632E-01
