# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.6400    2.9507967E-03    2.5843838E-01   -2.5843838E-01
 2.6500    2.8549830E-03    2.5194465E-01   -2.5194465E-01
 2.6600    2.7623014E-03    2.4560896E-01   -2.4560896E-01
 2.6700    2.6726468E-03    2.3942746E-01   -2.3942746E-01
 2.6800    2.5859175E-03    2.3339638E-01   -2.3339638E-01
 2.6900    2.5020155E-03    2.2751205E-01   -2.2751205E-01
 2.7000    2.4208461E-03    2.2177091E-01   -2.2177091E-01
 2.7100    2.3423191E-03    2.1616954E-01   -2.1616954E-01
 2.7200    2.2663482E-03    2.1070474E-01   -2.1070474E-01
 2.7300    2.1928506E-03    2.0537340E-01   -2.0537340E-01
 2.7400    2.1217468E-03    2.0017256E-01   -2.0017256E-01
 2.7500    2.0529600E-03    1.9509931E-01   -1.9509931E-01
 2.7600    1.9864161E-03    1.9015084E-01   -1.9015084E-01
 2.7700    1.9220438E-03    1.8532443E-01   -1.8532443E-01
 2.7800    1.8597742E-03    1.8061744E-01   -1.8061744E-01
 2.7900    1.7995404E-03    1.7602723E-01   -1.7602723E-01
 2.8000    1.7412768E-03    1.7155120E-01   -1.7155120E-01
 2.8100    1.6849197E-03    1.6718670E-01   -1.6718670E-01
 2.8200    1.6304071E-03    1.6293115E-01   -1.6293115E-01
 2.8300    1.5776790E-03    1.5878204E-01   -1.5878204E-01
 2.8400    1.5266782E-03    1.5473695E-01   -1.5473695E-01
 2.8500    1.4773495E-03    1.5079357E-01   -1.5079357E-01
 2.8600    1.4296401E-03    1.4694968E-01   -1.4694968E-01
 2.8700    1.3834989E-03    1.4320311E-01   -1.4320311E-01
 2.8800    1.3388762E-03    1.3955174E-01   -1.3955174E-01
 2.8900    1.2957230E-03    1.3599337E-01   -1.3599337E-01
 2.9000    1.2539905E-03    1.3252570E-01   -1.3252570E-01
 2.9100    1.2136299E-03    1.2914634E-01   -1.2914634E-01
 2.9200    1.1745934E-03    1.2585287E-01   -1.2585287E-01
 2.9300    1.1368350E-03    1.2264294E-01   -1.2264294E-01
 2.9400    1.1003111E-03    1.1951434E-01   -1.1951434E-01
 2.9500    1.0649806E-03    1.1646505E-01   -1.1646505E-01
 2.9600    1.0308040E-03    1.1349308E-01   -1.1349308E-01
 2.9700    9.9774246E-04    1.1059646E-01   -1.1059646E-01
 2.9800    9.6575775E-04    1.0777315E-01   -1.0777315E-01
 2.9900    9.3481234E-04    1.0502113E-01   -1.0502113E-01
 3.0000    9.0486994E-04    1.0233838E-01   -1.0233838E-01
 3.0100    8.7589590E-04    9.9723003E-02   -9.9723003E-02
 3.0200    8.4785716E-04    9.7173186E-02   -9.7173186E-02
