# total charge: 7.000000 
# r(A)     rho (e/A^3)     4*pi*r^2*rho(e/A)  dip  
 2.2400    8.3577816E-03    5.2698338E-01   -5.2698338E-01
 2.2500    8.2322478E-03    5.2371297E-01   -5.2371297E-01
 2.2600    8.1099649E-03    5.2052994E-01   -5.2052994E-01
 2.2700    7.9907822E-03    5.1742913E-01   -5.1742913E-01
 2.2800    7.8745482E-03    5.1440502E-01   -5.1440502E-01
 2.2900    7.7611101E-03    5.1145176E-01   -5.1145176E-01
 2.3000    7.6503072E-03    5.0856259E-01   -5.0856259E-01
 2.3100    7.5419698E-03    5.0572988E-01   -5.0572988E-01
 2.3200    7.4359289E-03    5.0294566E-01   -5.0294566E-01
 2.3300    7.3320265E-03    5.0020236E-01   -5.0020236E-01
 2.3400    7.2301278E-03    4.9749366E-01   -4.9749366E-01
 2.3500    7.1301376E-03    4.9481573E-01   -4.9481573E-01
 2.3600    7.0320178E-03    4.9216852E-01   -4.9216852E-01
 2.3700    6.9357836E-03    4.8955568E-01   -4.8955568E-01
 2.3800    6.8414691E-03    4.8698227E-01   -4.8698227E-01
 2.3900    6.7490717E-03    4.8445084E-01   -4.8445084E-01
 2.4000    6.6585148E-03    4.8195858E-01   -4.8195858E-01
 2.4100    6.5696553E-03    4.7949770E-01   -4.7949770E-01
 2.4200    6.4823304E-03    4.7705864E-01   -4.7705864E-01
 2.4300    6.3964085E-03    4.7463374E-01   -4.7463374E-01
 2.4400    6.3118126E-03    4.7221917E-01   -4.7221917E-01
 2.4500    6.2285139E-03    4.6981456E-01   -4.6981456E-01
 2.4600    6.1465119E-03    4.6742163E-01   -4.6742163E-01
 2.4700    6.0658185E-03    4.6504307E-01   -4.6504307E-01
 2.4800    5.9864447E-03    4.6268157E-01   -4.6268157E-01
 2.4900    5.9083834E-03    4.6033842E-01   -4.6033842E-01
 2.5000    5.8315873E-03    4.5801180E-01   -4.5801180E-01
 2.5100    5.7559623E-03    4.5569603E-01   -4.5569603E-01
 2.5200    5.6813860E-03    4.5338301E-01   -4.5338301E-01
 2.5300    5.6077501E-03    4.5106545E-01   -4.5106545E-01
 2.5400    5.5350013E-03    4.4874025E-01   -4.4874025E-01
 2.5500    5.4631567E-03    4.4640996E-01   -4.4640996E-01
 2.5600    5.3922802E-03    4.4408105E-01   -4.4408105E-01
 2.5700    5.3224280E-03    4.4175951E-01   -4.4175951E-01
 2.5800    5.2535965E-03    4.3944648E-01   -4.3944648E-01
 2.5900    5.1857115E-03    4.3713718E-01   -4.3713718E-01
 2.6000    5.1186686E-03    4.3482406E-01   -4.3482406E-01
 2.6100    5.0523929E-03    4.3250187E-01   -4.3250187E-01
 2.6200    4.9868653E-03    4.3016996E-01   -4.3016996E-01
 2.6300    4.9220883E-03    4.2782953E-01   -4.2782953E-01
 2.6400    4.8580253E-03    4.2547837E-01   -4.2547837E-01
